ID,Name,Average User Rating,User Rating Count,Price,In-app Purchases,Developer,Age Rating,Languages,Size,Primary Genre,Genres,Original Release Date,Current Version Release Date,,,,,,,,,,,,,,,,,,,,
1114465602,Age of Kings: Skyward Battle,4,456,0,"9.99, 4.99, 19.99, 49.99, 99.99, 24.99, 0.99",ELEX Wireless,4+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",264181760,Games,"Games, Entertainment, Strategy, Role Playing",19/06/2016,31/07/2019,,,,,,,,,,,,,,,,,,,,
1114489700,PrinceNapped,4.5,39,0,"4.99, 9.99, 19.99, 1.99, 9.99",Ker-Chunk Games,12+,EN,354850816,Games,"Games, Entertainment, Puzzle, Strategy",30/11/2017,14/12/2017,,,,,,,,,,,,,,,,,,,,
1114510971,Football Soccer Score Goal,,,0,,Thao Nguyen,4+,EN,97628160,Games,"Games, Sports, Strategy",17/05/2016,20/03/2017,,,,,,,,,,,,,,,,,,,,
1114510976,Farmer - Life Simulator,,,0,,Barbara Ncgee,12+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",25398272,Games,"Games, Simulation, Strategy, Entertainment",17/05/2016,17/05/2016,,,,,,,,,,,,,,,,,,,,
1114596008,Pals Popping,,,0,,Vikash Patel,4+,EN,5242880,Games,"Games, Entertainment, Adventure, Strategy",4/06/2016,4/06/2016,,,,,,,,,,,,,,,,,,,,
1114598031,Extreme Atoms Puzzle,,,0,,Vikash Patel,4+,EN,5312512,Games,"Games, Puzzle, Strategy, Entertainment",5/06/2016,5/06/2016,,,,,,,,,,,,,,,,,,,,
1114598042,Turtle Twisty Goal,,,0,,Vikash Patel,4+,EN,5525504,Games,"Games, Entertainment, Adventure, Strategy",5/06/2016,5/06/2016,,,,,,,,,,,,,,,,,,,,
1114601264,Blocks Run Puzzle,,,0,,Vikash Patel,4+,EN,5320704,Games,"Games, Puzzle, Strategy, Entertainment",4/06/2016,4/06/2016,,,,,,,,,,,,,,,,,,,,
1114601275,Boom - Blocks Puzzle,,,0,,Vikash Patel,4+,EN,5386240,Games,"Games, Strategy, Puzzle, Entertainment",11/06/2016,11/06/2016,,,,,,,,,,,,,,,,,,,,
1114603696,Space Okto Kids Game,,,0,,Vikash Patel,4+,EN,5353472,Games,"Games, Entertainment, Strategy, Family",12/06/2016,12/06/2016,,,,,,,,,,,,,,,,,,,,
1114606759,"""Crap! I'm Broke: Out of Pocket""",3.5,46,1.99,,Arcane Circus,12+,EN,52588544,Games,"Games, Action, Entertainment, Strategy",11/10/2016,17/04/2019,,,,,,,,,,,,,,,,,,,,
1114607714,Heart Calculation Step,,,0,,Vikash Patel,4+,EN,5292032,Games,"Games, Entertainment, Strategy, Adventure",11/06/2016,11/06/2016,,,,,,,,,,,,,,,,,,,,
1114607727,Save Life To Fall Them,,,0,,Vikash Patel,4+,EN,5136384,Games,"Games, Entertainment, Strategy, Action",12/06/2016,12/06/2016,,,,,,,,,,,,,,,,,,,,
1114609577,Match The Monster Blocks Puzzle,,,0,,Vikash Patel,4+,EN,5398528,Games,"Games, Strategy, Entertainment, Puzzle",9/06/2016,9/06/2016,,,,,,,,,,,,,,,,,,,,
1114609577,Match The Monster Blocks Puzzle,,,0,,Vikash Patel,4+,EN,5398528,Games,"Games, Strategy, Entertainment, Puzzle",9/06/2016,9/06/2016,,,,,,,,,,,,,,,,,,,,
1114614971,Blast The Blocks Match 3 Puzzle,,,0,,Vikash Patel,4+,EN,5349376,Games,"Games, Strategy, Puzzle, Entertainment",9/06/2016,9/06/2016,,,,,,,,,,,,,,,,,,,,
1114622957,Pick The Diamond Bunching Up,,,0,,Vikash Patel,4+,EN,5361664,Games,"Games, Strategy, Family, Entertainment",8/06/2016,8/06/2016,,,,,,,,,,,,,,,,,,,,
1114670839,Spell Hero - A Casual And Rogue Like Card Game,,,0.99,,Yi Zhu,9+,"EN, ZH",109350912,Games,"Games, Role Playing, Strategy",26/05/2016,15/06/2016,,,,,,,,,,,,,,,,,,,,
1114707457,War of Points,,,0.99,,Daniel Biller,9+,EN,21663744,Games,"Games, Action, Strategy",20/09/2016,20/09/2016,,,,,,,,,,,,,,,,,,,,
1114711011,Amazing Jewels Star Legend,,,0,,TRAN HONG HANH,4+,EN,20897792,Games,"Games, Entertainment, Strategy, Casual",18/05/2016,18/05/2016,,,,,,,,,,,,,,,,,,,,
1114719827,Snake Slither Survival,,,0,2.99,"Netsummit Marketing, Inc.",4+,EN,19936256,Games,"Games, Simulation, Strategy",19/06/2016,19/06/2016,,,,,,,,,,,,,,,,,,,,
1114720221,Fruit Match Legend Deluxe,,,0,,Tien Thanh Nguyen,4+,EN,36311040,Games,"Games, Trivia, Entertainment, Strategy",17/05/2016,17/05/2016,,,,,,,,,,,,,,,,,,,,
1114721476,Snake Slither Survival Pro,,,2.99,,"Netsummit Marketing, Inc.",4+,EN,19936256,Games,"Games, Strategy, Simulation",12/06/2016,12/06/2016,,,,,,,,,,,,,,,,,,,,
1114725873,Connect Fruits Legend,,,0,,Quang Huy Nguyen,4+,EN,20074496,Games,"Games, Entertainment, Strategy, Trivia",17/05/2016,17/05/2016,,,,,,,,,,,,,,,,,,,,
1114765683,Dobyvatel,,,0,"0.99, 4.99, 1.99",THX GAMES Zrt,4+,CS,114970624,Games,"Games, Strategy, Trivia",24/07/2016,9/10/2018,,,,,,,,,,,,,,,,,,,,
1114816885,Tower Lord,,,0,,Texas PFCG Aplicativos Ltda,4+,EN,47129600,Games,"Games, Puzzle, Strategy",19/07/2016,19/07/2016,,,,,,,,,,,,,,,,,,,,
1114906878,FlipPix Travel - Costa Rica,,,1.99,,GabySoft,4+,EN,28082176,Games,"Games, Strategy, Puzzle, Entertainment",18/05/2016,18/05/2016,,,,,,,,,,,,,,,,,,,,
1114932076,Shark Evolution | Clicker Game of the Deep Sea Mutants,5,3817,0,"1.99, 1.99, 1.99, 4.99, 0.99, 5.99, 1.99, 6.99, 5.99, 9.99",Tapps Tecnologia da Informa\xe7\xe3o Ltda.,9+,EN,77291520,Games,"Games, Family, Entertainment, Strategy",1/06/2016,1/06/2016,,,,,,,,,,,,,,,,,,,,
1115082819,Rogue Knight: Infested Lands,4.5,13,3.99,,Luis Regueira,12+,EN,39915520,Games,"Games, Role Playing, Strategy",19/05/2017,6/02/2019,,,,,,,,,,,,,,,,,,,,
1115086562,Football Quiz - Best Football Player Quiz Pics Edition,,,0,"0.99, 2.99",TRAN PHUONG,4+,EN,51263488,Games,"Games, Word, Strategy, Entertainment",14/06/2016,14/06/2016,,,,,,,,,,,,,,,,,,,,
1115087313,Basement House Escape,,,0,,Zongran Huang,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",27812864,Games,"Games, Entertainment, Strategy, Puzzle",1/11/2016,1/11/2016,,,,,,,,,,,,,,,,,,,,
1115113954,Troops Clash : Battle of War,4,62,0,"1.99, 4.99, 0.99, 9.99, 1.99, 19.99",Bakumens Inc,9+,"EN, ZH, ZH",120526848,Games,"Games, Action, Strategy, Entertainment",11/06/2016,29/06/2016,,,,,,,,,,,,,,,,,,,,
1115130390,Slither Worm Snake - Switch Eat Color Coin Dotz,,,0,,Away Advantage Solutions,4+,EN,15156224,Games,"Games, Strategy, Music, Casual",20/05/2016,20/05/2016,,,,,,,,,,,,,,,,,,,,
1115156179,SHARK WORLD -water battle game,4.5,10234,0,"4.99, 1.99, 4.99, 9.99, 4.99, 4.99, 0.99, 4.99, 4.99, 0.99",Zia U,4+,EN,110984192,Games,"Games, Strategy, Role Playing, Entertainment",24/05/2016,2/02/2018,,,,,,,,,,,,,,,,,,,,
1115230323,Bricksman,,,0.99,,CRIPPT LLC,4+,EN,17946624,Games,"Games, Family, Strategy",4/01/2017,9/01/2017,,,,,,,,,,,,,,,,,,,,
1115250238,Conceptis Block-a-Pix,5,139,0,"2.99, 3.99, 3.99, 4.99, 1.99, 2.99, 3.99, 3.99, 7.99, 3.99",Conceptis Ltd.,4+,"EN, JA, ZH",14411776,Games,"Games, Strategy, Entertainment, Puzzle",21/12/2016,6/06/2019,,,,,,,,,,,,,,,,,,,,
1115265551,Might & Magic RPG,4.5,2355,0,"9.99, 19.99, 4.99, 99.99, 29.99, 0.99, 4.99, 2.99, 4.99, 99.99, 9.99, 19.99",Ubisoft,9+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH, TR",1232271360,Games,"Games, Role Playing, Strategy",31/05/2018,8/07/2019,,,,,,,,,,,,,,,,,,,,
1115401396,Box Stacker Game,,,0,,Michael Tran,4+,EN,6790144,Games,"Games, Entertainment, Puzzle, Strategy",24/05/2016,24/05/2016,,,,,,,,,,,,,,,,,,,,
1115509828,Emoji Maze fun labyrinth game for teens and adults,,,0,"0.99, 4.99, 0.99",Jianying Jia,4+,"EN, ZH, ZH",11628544,Games,"Games, Puzzle, Entertainment, Strategy",30/06/2016,30/06/2016,,,,,,,,,,,,,,,,,,,,
1115542524,Wild Falcon Survival Simulator 3D,3,13,0,,Andrew Kudrin,9+,EN,109358080,Games,"Games, Strategy, Simulation",21/05/2016,3/12/2016,,,,,,,,,,,,,,,,,,,,
1115543812,Wild Falcon Survival Simulator 3D Full,,,179.99,,Andrew Kudrin,9+,EN,109358080,Games,"Games, Simulation, Strategy",20/05/2016,3/12/2016,,,,,,,,,,,,,,,,,,,,
1115556592,"Tank Buster : Tank games, tank wars",,,0,,Chienfu Huang,9+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",107640832,Games,"Games, Strategy, Entertainment, Action",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1115622388,Cookie Heroes Advanture,,,0,,Truong Nguyen,4+,EN,63183872,Games,"Games, Entertainment, Strategy, Family",22/05/2016,22/05/2016,,,,,,,,,,,,,,,,,,,,
1115677906,Rooter  - Live Sports App,4,7,0,"0.99, 2.99, 1.99, 5.99",Rooter Sports Technologies Private Limited,12+,"AR, EN, HI",245146624,Sports,"Sports, Games, Sports, Strategy",31/05/2016,27/07/2019,,,,,,,,,,,,,,,,,,,,
1115730443,Castle Creeps TD,4.5,11298,0,"4.99, 4.99, 1.99, 14.99, 4.99, 4.99, 49.99, 9.99, 7.99, 3.99",Outplay Entertainment Ltd,9+,"EN, FR, DE, IT, JA, KO, PT, RU, ZH, ES, ZH",151885824,Games,"Games, Action, Strategy",4/01/2017,8/11/2018,,,,,,,,,,,,,,,,,,,,
1115735894,Meer Defense,,,0,,YoungHyun Lee,9+,EN,88849408,Games,"Games, Puzzle, Strategy",2/06/2016,14/12/2016,,,,,,,,,,,,,,,,,,,,
1115819392,Hidden Object Summer Beach Vacation Spy Objects,4,88,0,1.99,Detention Apps,4+,EN,69051392,Games,"Games, Travel, Puzzle, Strategy",22/05/2016,21/06/2017,,,,,,,,,,,,,,,,,,,,
1115970276,Authority NYC,4.5,52,0,,Sources and Methods,12+,EN,23058432,Games,"Games, Simulation, Strategy, Education",13/08/2018,13/08/2018,,,,,,,,,,,,,,,,,,,,
1115999733,Museum Robbery & Diamond Thief (Stickman World),,,0,,Fuya Tong,17+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",38555648,Games,"Games, Action, Strategy, Entertainment",21/05/2016,21/05/2016,,,,,,,,,,,,,,,,,,,,
1116004035,Tower & Monsters,5,17,0,0.99,"SpotMap, Inc.",9+,EN,119692288,Games,"Games, Strategy, Role Playing",2/07/2016,18/07/2016,,,,,,,,,,,,,,,,,,,,
1116017847,CCG Deck Adventures Wild Arena,4.5,59,0,"4.99, 9.99, 0.99, 19.99, 99.99, 49.99",Sparkling Society,9+,EN,186967040,Games,"Games, Strategy, Entertainment, Card",12/12/2016,29/05/2018,,,,,,,,,,,,,,,,,,,,
1116057421,Ninja vs Zombies Premium,,,0.99,,Thuong Dinh,4+,EN,34287616,Games,"Games, Entertainment, Board, Strategy",4/06/2016,4/06/2016,,,,,,,,,,,,,,,,,,,,
1116082125,Princess Mermaid Dress Up - The Mermaid Princess,,,0,,jiebo Zeng,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",26283008,Games,"Games, Strategy, Trivia",22/05/2016,19/08/2016,,,,,,,,,,,,,,,,,,,,
1116133563,Pistes,,,0,0.99,A. de Roug\xe9,4+,"EN, FR",16627712,Games,"Games, Strategy, Puzzle",28/05/2018,15/11/2018,,,,,,,,,,,,,,,,,,,,
1116164772,Tankio - Battle Arena,4,4739,0,,Peter Nguyen,4+,EN,53370880,Games,"Games, Entertainment, Action, Strategy",22/05/2016,25/05/2017,,,,,,,,,,,,,,,,,,,,
1116376324,Nutty Demolition,,,0,"1.99, 4.99, 2.99, 5.99",DV Artz Limited,4+,EN,71735296,Games,"Games, Entertainment, Puzzle, Strategy",13/12/2018,13/12/2018,,,,,,,,,,,,,,,,,,,,
1116380937,Hexagon Line Up Tiles : free hex block puzzle games,,,0,,Md Solaiman,4+,EN,16068608,Games,"Games, Strategy, Puzzle",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1116388072,Snake Lite - The Slitherio War of Color Snakes,4.5,10,0,,Janina Kretschmann,4+,EN,14316544,Games,"Games, Adventure, Strategy, Lifestyle",24/06/2016,18/07/2016,,,,,,,,,,,,,,,,,,,,
1116402477,Checkers - Draughts,,,0,,Vicente Aliaga,4+,"CA, EN, ES",17227776,Games,"Games, Strategy, Board",2/06/2016,2/06/2016,,,,,,,,,,,,,,,,,,,,
1116406184,Fire of Ice,,,0,,Sergey Zuev,4+,EN,44618752,Games,"Games, Puzzle, Strategy",27/06/2016,27/06/2016,,,,,,,,,,,,,,,,,,,,
1116449707,1010 Block Puzzle - Fill The Grid,,,0,,Van Hung Tran,4+,EN,15353856,Games,"Games, Entertainment, Strategy, Puzzle",4/06/2016,28/02/2017,,,,,,,,,,,,,,,,,,,,
1116461332,Jelly Crush Hexagon Puzzle Game,,,0,,song zengqi,4+,EN,32224256,Games,"Games, Entertainment, Puzzle, Strategy",13/06/2016,13/06/2016,,,,,,,,,,,,,,,,,,,,
1116473992,Chess Board app,,,0,,Kazuya Maeda,4+,EN,16866304,Games,"Games, Entertainment, Board, Strategy",24/05/2016,25/10/2018,,,,,,,,,,,,,,,,,,,,
1116476940,"Pop Candy Star Blast-Star crush mania,Fun match game",,,0,,chao zhang,4+,"EN, FR, DE, JA, KO, ZH, ZH",20684800,Games,"Games, Puzzle, Strategy, Entertainment",27/05/2016,25/06/2016,,,,,,,,,,,,,,,,,,,,
1116493465,Hockey League All Stars - Win the competition!,,,0,"0.99, 2.99",EDUJOY ENTERTAINMENT,4+,EN,18843648,Games,"Games, Sports, Strategy, Sports",26/05/2016,7/09/2016,,,,,,,,,,,,,,,,,,,,
1116494795,Color Plunge,,,0,0.99,FUNMELD NETWORKS PRIVATE LIMITED,4+,EN,29501440,Games,"Games, Strategy, Entertainment, Casual",24/05/2016,9/06/2017,,,,,,,,,,,,,,,,,,,,
1116513940,Guess Emoji Logo Quiz: 4 pics 1 word emojis trivia games,3.5,130,0,,Tama Islam,4+,EN,12455936,Games,"Games, Strategy, Puzzle",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1116576254,Money Evolution,4,380,0,0.99,"Diced Pixel, LLC",4+,EN,26959872,Games,"Games, Family, Strategy, Entertainment",24/05/2016,16/09/2016,,,,,,,,,,,,,,,,,,,,
1116576581,Guardians: Royal Journey,4.5,629,0,"4.99, 14.99, 0.99, 9.99, 19.99, 4.99, 9.99, 9.99, 19.99, 14.99","Haypi Co., Ltd.",4+,"EN, IT, PT, ZH",128111616,Games,"Games, Entertainment, Action, Strategy",15/09/2016,20/04/2019,,,,,,,,,,,,,,,,,,,,
1116590162,Tic Tac Toe Free Online - Multiplayer classic board game play with friends,4.5,165,0,1.99,Vu Trong Viet Quang,4+,"AR, CA, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",55625728,Games,"Games, Entertainment, Board, Strategy",6/06/2016,24/08/2016,,,,,,,,,,,,,,,,,,,,
1116601835,"Toy Claw : Claw Machine, Claw Game",,,0,,Chienfu Huang,4+,"AR, CA, HR, CS, DA, NL, EN, FI, FR, DE, EL, HE, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, SK, ES, SV, TH, ZH, TR, UK, VI",79730688,Games,"Games, Puzzle, Entertainment, Strategy",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1116611368,Ionic Wars - Electrifying TD,,,2.99,,XYRALITY GmbH,4+,"ZH, EN, FR, DE, IT, JA, KO, PT, RU, ES",332093440,Games,"Games, Entertainment, Casual, Strategy",13/07/2016,24/05/2018,,,,,,,,,,,,,,,,,,,,
1116645064,Idle Miner Tycoon: Cash Empire,4.5,283035,0,"1.99, 2.99, 4.99, 4.99, 6.99, 19.99, 9.99, 8.99, 19.99, 2.99",Kolibri Games GmbH,4+,"ZH, CS, DA, NL, EN, FI, FR, DE, HI, HU, ID, IT, JA, KO, MS, NB, PL, PT, RO, RU, ZH, ES, SV, TH, ZH, TR, UK, VI",443974656,Games,"Games, Simulation, Strategy, Entertainment",1/07/2016,31/07/2019,,,,,,,,,,,,,,,,,,,,
1116670560,Stable!,,,0.99,,Cengiz Ozturk,4+,"EN, TR",24963072,Games,"Games, Strategy, Casual",4/06/2016,4/06/2016,,,,,,,,,,,,,,,,,,,,
1116775625,Nodals,,,0,"0.99, 1.99, 4.99",Gurtz Design & Development LLC,4+,EN,15160320,Games,"Games, Entertainment, Puzzle, Strategy",25/05/2016,21/07/2017,,,,,,,,,,,,,,,,,,,,
1116940825,Planet Defend - Guardian Explorer,,,0,,Serge Spijkstra,4+,EN,30679040,Games,"Games, Family, Entertainment, Strategy",3/06/2016,3/06/2016,,,,,,,,,,,,,,,,,,,,
1117020068,Chess Cards Mate!,,,0,"2.99, 0.99",Pawel Klarkowski,4+,"EN, FR, DE, IT, JA, KO, PL, PT, ZH, ES",77373440,Games,"Games, Entertainment, Card, Strategy",4/06/2016,15/12/2018,,,,,,,,,,,,,,,,,,,,
1117044084,Crazy Girls Pool Party,,,0,,Vong Nguyen,12+,EN,108122112,Games,"Games, Strategy, Family",25/05/2016,25/05/2016,,,,,,,,,,,,,,,,,,,,
1117065848,Dinosaur Tic-Tac-Toe(2-Player),,,2.99,,Ashby Navis & Tennyson Media Publisher LLC,4+,EN,33982464,Games,"Games, Entertainment, Puzzle, Strategy",26/05/2016,8/07/2019,,,,,,,,,,,,,,,,,,,,
1117074896,GameHack: Guide For Overwatch,4.5,35,0,,"Vietkite Ltd,",4+,EN,14757888,Games,"Games, Entertainment, Action, Strategy",26/05/2016,26/05/2016,,,,,,,,,,,,,,,,,,,,
1117122722,Bubble Pop Sniper: World Bubble Shooter Puzzle,,,0,,Nam Vo Hoai,4+,EN,102861824,Games,"Games, Puzzle, Strategy",25/05/2016,25/05/2016,,,,,,,,,,,,,,,,,,,,
1117230196,BreakFall,4,7,0,0.99,John Franklin,4+,EN,93958144,Games,"Games, Strategy, Entertainment, Puzzle",28/05/2016,3/02/2017,,,,,,,,,,,,,,,,,,,,
1117283201,Robot Parking,,,0,,GameTorque,4+,EN,185240576,Games,"Games, Adventure, Strategy",9/06/2016,31/07/2016,,,,,,,,,,,,,,,,,,,,
1117303131,Prison BreakOut& Break - Stickman Jail Escape Game,3,10,0,,Jing Liu,17+,"CS, DA, NL, EN, FR, DE, HE, IT, JA, KO, NB, PL, PT, RU, ZH, ES, SV, ZH, TR",48976896,Games,"Games, Strategy, Entertainment, Adventure",4/06/2016,26/07/2017,,,,,,,,,,,,,,,,,,,,
1117325611,Eat Fruit link link 2,,,0,,Liu ShunE,4+,EN,49141760,Games,"Games, Strategy, Lifestyle, Puzzle",27/05/2016,4/10/2017,,,,,,,,,,,,,,,,,,,,
1117351386,Sushi Go Round - Simulation Game,1.5,9,0.99,,Kong Nai,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",40378368,Games,"Games, Role Playing, Strategy, Entertainment",31/05/2016,31/05/2016,,,,,,,,,,,,,,,,,,,,
1117371050,Florist and Mandalas Coloring Book For Adult : Best Colors Therapy Stress Relieving  Free,,,0,,Natthaya Sutthitham,4+,EN,11117568,Games,"Games, Lifestyle, Strategy, Action",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1117371050,Florist and Mandalas Coloring Book For Adult : Best Colors Therapy Stress Relieving  Free,,,0,,Natthaya Sutthitham,4+,EN,11117568,Games,"Games, Lifestyle, Strategy, Action",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1117371359,Worldcraft Defense & Ancient Legends of World League: Orcs Beginning,,,1.99,,LumiNet Kft.,4+,EN,149050368,Games,"Games, Strategy, Education, Simulation",2/06/2016,2/06/2016,,,,,,,,,,,,,,,,,,,,
1117373727,Fruit Join  Splash Pop: A fruits crush slicing puzzle games,4.5,20,0,,Md Solaiman,4+,EN,28364800,Games,"Games, Strategy, Puzzle, Entertainment",27/05/2016,27/05/2016,,,,,,,,,,,,,,,,,,,,
1117403558,Khmer Shot Clock,,,0,,bora chea,4+,EN,67075072,Games,"Games, Strategy, Entertainment, Puzzle",1/06/2016,18/07/2016,,,,,,,,,,,,,,,,,,,,
1117414822,Praise Word 2 - Christian Family Games... Praise Saga,,,0,"3.99, 4.99, 0.99","New Genius, LLC",4+,EN,14276608,Games,"Games, Strategy, Entertainment, Word",31/05/2016,4/06/2016,,,,,,,,,,,,,,,,,,,,
1117435405,Guide for Pok\xe9mon Go: Pokemon Go,5,24,0,,"Vietkite Ltd,",4+,EN,20557824,Entertainment,"Entertainment, Adventure, Strategy, Games",12/07/2016,4/08/2016,,,,,,,,,,,,,,,,,,,,
1117513711,Colosseum Coach,,,0,0.99,MassDiGI,9+,EN,162628608,Games,"Games, Role Playing, Strategy",10/03/2017,19/04/2017,,,,,,,,,,,,,,,,,,,,
1117529158,Reaction Test - Easy Eye Test,,,0,"0.99, 0.99, 0.99, 0.99",Idea4e,4+,EN,32772096,Games,"Games, Trivia, Strategy, Education",3/06/2016,12/07/2016,,,,,,,,,,,,,,,,,,,,
1117607129,Salisa,,,0,"0.99, 2.99",Ange NDOUDI,4+,EN,102784000,Games,"Games, Strategy, Entertainment, Casual",12/07/2017,21/07/2017,,,,,,,,,,,,,,,,,,,,
1117675731,Shovel commandos 2 clicker !,,,0,"0.99, 0.99, 0.99, 5.99, 5.99, 1.99",Kwon HuckJune,4+,EN,39952384,Games,"Games, Strategy, Role Playing",14/06/2016,20/06/2016,,,,,,,,,,,,,,,,,,,,
1117682952,Shovel commandos 2 clicker,,,0.99,"0.99, 0.99, 0.99",Kwon HuckJune,4+,EN,33804288,Games,"Games, Strategy, Role Playing",11/06/2016,20/06/2016,,,,,,,,,,,,,,,,,,,,
1117694397,Picross/Nonogram Picture No.3,,,0,,kryung ryong ho,4+,EN,13464576,Games,"Games, Strategy, Puzzle, Entertainment",3/06/2016,6/09/2016,,,,,,,,,,,,,,,,,,,,
1117716857,Flashy Snake - Rolling Worm All O Skins Unlocked,4.5,218,0,9.99,Dung Nguyen,4+,"CS, NL, EN, FR, DE, IT, JA, KO, PL, PT, RU, ZH, ES, SV, ZH, TR",28952576,Games,"Games, Strategy, Board, Entertainment",7/07/2016,7/07/2016,,,,,,,,,,,,,,,,,,,,
1117759071,Airfield Tycoon Clicker,4.5,92,0,"1.99, 12.99, 2.99, 0.99, 0.99, 7.99",Softcen,4+,EN,177324032,Games,"Games, Entertainment, Strategy, Simulation",4/09/2016,4/01/2018,,,,,,,,,,,,,,,,,,,,
1117802276,League of Champions,,,0,"3.99, 3.99, 1.99, 4.99, 1.99, 4.99",Giang Tran,9+,EN,444526592,Games,"Games, Strategy, Entertainment, Action",9/06/2016,10/06/2016,,,,,,,,,,,,,,,,,,,,
1117826574,Real Iron Robot Rivals: Little Steel Hero Battle,,,0,2.99,"NetSummit Enterprises, Inc.",4+,EN,18267136,Games,"Games, Strategy, Racing",25/06/2016,25/06/2016,,,,,,,,,,,,,,,,,,,,
1117828406,Real Iron Robot Rivals: Little Steel Hero Battle Pro,,,2.99,,"NetSummit Enterprises, Inc.",4+,EN,18267136,Games,"Games, Racing, Strategy",18/06/2016,18/06/2016,,,,,,,,,,,,,,,,,,,,
1117830356,Flower Shop in New York City,,,0,,Ace of Apps,4+,"ZH, EN, FR, DE, IT, JA, KO, ZH, ZH",53751808,Games,"Games, Strategy, Simulation",9/06/2016,23/08/2016,,,,,,,,,,,,,,,,,,,,
1117841866,Empires & Puzzles: RPG Quest,4.5,46733,0,"1.99, 0.99, 4.99, 4.99, 2.99, 29.99, 9.99, 99.99, 19.99, 0.99",Small Giant Games,12+,"AR, DA, NL, EN, FI, FR, DE, ID, IT, JA, KO, NO, PL, PT, RU, ES, SV",209278976,Games,"Games, Strategy, Role Playing",1/03/2017,1/08/2019,,,,,,,,,,,,,,,,,,,,
1117951211,Yellow Sq,,,0,,Gurtz Design & Development LLC,4+,EN,20921344,Games,"Games, Strategy, Action, Entertainment",3/03/2018,6/03/2018,,,,,,,,,,,,,,,,,,,,
1118044220,Sharp shooter Sniper assassin \u2013 The alone contract stealth killer at frontline,,,0,,Usman Elahi,12+,EN,106161152,Games,"Games, Role Playing, Strategy, Entertainment",8/06/2016,8/06/2016,,,,,,,,,,,,,,,,,,,,
1118115766,Bloons TD 6,5,46634,4.99,"1.99, 2.99, 4.99, 0.99, 4.99, 0.99, 3.99, 6.99, 17.99, 11.99",Ninja Kiwi,9+,EN,163898368,Games,"Games, Strategy, Action, Entertainment",14/06/2018,1/08/2019,,,,,,,,,,,,,,,,,,,,
1118130200,Pocket Wars Protect or Destroy,,,3.99,,Downsideup Games,9+,EN,768564224,Games,"Games, Board, Strategy",29/11/2017,25/02/2019,,,,,,,,,,,,,,,,,,,,
1118219057,Busy Airport,,,0,,fikret urgan,4+,EN,6543360,Games,"Games, Family, Strategy",29/05/2016,29/05/2016,,,,,,,,,,,,,,,,,,,,
1118257568,GameHack: Guide for Game of War - Fire Age,4.5,42,0,,Brian Tribble,4+,EN,16115712,Entertainment,"Entertainment, Strategy, Games, Action",29/05/2016,29/05/2016,,,,,,,,,,,,,,,,,,,,
1118279998,In Her Mind,,,0,,"MARCHENTERPRISE, LLC.",12+,EN,86922240,Games,"Games, Strategy, Entertainment, Adventure",23/06/2016,23/06/2016,,,,,,,,,,,,,,,,,,,,
1118295260,Space Ships WAR: 3D Battles TD,4.5,51,0,"0.99, 2.99, 8.99, 29.99, 17.99",Yurii Tkachenko,9+,EN,153375744,Games,"Games, Strategy",10/06/2016,3/03/2018,,,,,,,,,,,,,,,,,,,,
1118314187,Werewolf (Party Game),4.5,23,0,"4.99, 19.99, 49.99",Wenxuan Shi,9+,EN,108509184,Games,"Games, Puzzle, Strategy, Entertainment",28/10/2016,20/06/2019,,,,,,,,,,,,,,,,,,,,
1118325984,Save Panda - A Wildlife Preservation Initiative,,,0,0.99,Abhishek Malpani,4+,EN,192900096,Games,"Games, Entertainment, Puzzle, Strategy",4/06/2016,10/06/2016,,,,,,,,,,,,,,,,,,,,
1118328305,Baby Penguin Jump - Winter Edition,,,0,1.99,Nikunj Surati,4+,EN,18416640,Games,"Games, Strategy, Entertainment, Casual",3/09/2016,3/09/2016,,,,,,,,,,,,,,,,,,,,
